Id,Label,unnamed: 0,user_id,user_language,user_country,verified,followers_count,profile_image,splitter_z_value,stat_inf_class,modularity_class,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,pr_rank,pr_rank_min-max-normalized,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,Clustering Coefficient,pageranks,clustering,eigencentrality,KatzCentrality
12693,AnaTheresaViana,12693,917149732040003585,Portuguese,Brazil,False,18,917149732040003585.png,0,8,34,0,0,0,0,0,1,1,0,1,1,0,0,9,0.187101,0.192093,0,0,0,0,0,0.000333,0,0.000018,0,0,0
12694,147_suiro,12694,917202385876942849,Portuguese,Undefined_(Portuguese),False,12,917202385876942849.png,0,250,34,0,0,0,0,0,2,2,0,2,2,0,0,7,0.275842,0.288445,0,0,0,0,0,0.00082,0,0.000018,0,0,0
12695,Salamendroo,12695,917542334274916352,English,Brazil,False,1554,917542334274916352.png,0,344,60,0,0,0,0,0,1,1,0,1,1,0,0,7,0.273887,0.28552,0,0,0,0,0,0.000323,0,0.000018,0,0,0
12696,lelekoJL,12696,918145453153284096,English,Undefined_(English),False,98,918145453153284096.png,0,30,469,0,0,0,0,0,1,1,0,2,2,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12697,paulo_librelond,12697,918229663780098050,Portuguese,Brazil,False,102,918229663780098050.png,0,228,457,0,0,0,0,0,4,4,0,4,4,0,0,6,0.368702,0.395894,0,0,0,0,0,0.016011,0.5,0.000018,0.416667,0,0
12698,cephalosad,12698,918296666897137664,English,Undefined_(English),False,41,918296666897137664.png,0,21,24,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000454,0,0.000018,0,0,0
12699,MaryMiccayla,12699,918297597374328833,Portuguese,Brazil,False,89,918297597374328833.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12700,DrFabzDr,12700,918336108634759168,Portuguese,Brazil,False,26,918336108634759168.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12701,Kraft_Sinner665,12701,918340165860552710,English,Canada,False,306,918340165860552710.png,0,21,24,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000454,0,0.000018,0,0,0
12702,estelafofs,12702,918533630737223681,Portuguese,Undefined_(Portuguese),False,100,918533630737223681.png,0,536,284,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.000018,0,0,0
12703,92Thylacine,12703,918633727722491904,English,Undefined_(English),False,28,918633727722491904.png,0,331,24,0,0,0,0,0,2,2,0,2,2,0,0,7,0.273113,0.285823,0,0,0,0,0,0.000549,0,0.000018,0,0,0
12704,AmbBrasilia,12704,918802417222868992,Unavailable_Lang_(Restricted),Unavailable_Country_(Restricted),False,14689,918802417222868992.png,0,105,253,22,0.001632,0.836994,0.225317,22,0,22,44,0,44,144422,0.005633,0,0,0,0,0,0,0,0.006446,0,0.095238,0.000916,0.047619,0.015157,0
12705,genidozepelim,12705,918890199375077376,Portuguese,Undefined_(Portuguese),False,190,918890199375077376.png,0,285,34,0,0,0,0,0,2,2,0,2,2,0,0,6,0.358309,0.388112,0,0,0,0,0,0.017332,0,0.000018,0,0,0
12706,meteoro_br,12706,918951093358428160,Portuguese,Undefined_(Portuguese),False,212161,918951093358428160.png,0,295,469,20,0.001484,0.836697,0.259094,20,1,21,23,1,24,116196,0.004532,6,0.357672,0.387047,3038.078582,0,0,0,0.007059,0.014377,0.168421,0.000357,0.118421,0.031452,0
12707,Primal_Creation,12707,918961233830842368,English,Undefined_(English),False,5875,918961233830842368.png,0,18,23,0,0,0,0,0,4,4,0,4,4,0,0,7,0.280488,0.295536,0,0,0,0,0,0.000988,0,0.000018,0,0,0
12708,912susu,12708,918961501133770754,Portuguese,Brazil,False,180,918961501133770754.png,0,510,469,0,0,0,0,0,1,1,0,1,1,0,0,7,0.285883,0.301134,0,0,0,0,0,0.000333,0,0.000018,0,0,0
12709,Joaografo,12709,919066808090529792,Portuguese,Undefined_(Portuguese),False,762,919066808090529792.png,0,302,34,0,0,0,0,0,1,1,0,1,1,0,0,7,0.264223,0.276506,0,0,0,0,0,0.000116,0,0.000018,0,0,0
12710,LmJ0401,12710,919353435220316160,Portuguese,Undefined_(Portuguese),False,103,919353435220316160.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12711,FrauWoj,12711,919369682980950016,English,Colombia,False,2296,919369682980950016.png,0,383,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.297597,0.313729,0,0,0,0,0,0.002123,0,0.000018,0,0,0
12712,gigiloff,12712,919400326867902464,Portuguese,Undefined_(Portuguese),False,237,919400326867902464.png,0,352,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.272113,0.283873,0,0,0,0,0,0.000261,0,0.000018,0,0,0
12713,MatiasSemAga,12713,919582210616971264,Portuguese,Undefined_(Portuguese),False,676,919582210616971264.png,0,342,24,0,0,0,0,0,6,6,0,7,7,0,0,6,0.37111,0.399431,0,0,0,0,0,0.018761,0.533333,0.000018,0.4,0,0
12714,iziefy,12714,919584093330866176,Portuguese,Undefined_(Portuguese),False,482,919584093330866176.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12715,marianamdumont,12715,91995917,Portuguese,Brazil,False,165,91995917.png,0,64,60,0,0,0,0,0,1,1,0,1,1,0,0,7,0.263718,0.275937,0,0,0,0,0,0.000376,0,0.000018,0,0,0
12716,cervejastella,12716,92015562,Portuguese,Undefined_(Portuguese),False,134,92015562.png,0,841,469,0,0,0,0,0,3,3,0,4,4,0,0,6,0.358176,0.388371,0,0,0,0,0,0.014896,0.666667,0.000018,0.666667,0,0
12717,euxoxoXo,12717,920240731192569858,Portuguese,Undefined_(Portuguese),False,280,920240731192569858.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12718,a_bi_surde,12718,920304767200571392,Portuguese,Brazil,False,102,920304767200571392.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12719,lhdiniz,12719,92036596,Portuguese,Brazil,False,593,92036596.png,0,783,7,0,0,0,0,0,2,2,0,2,2,0,0,1,1,1,0,0,0,0,0,0.000702,0,0.000018,0,0,0
12720,ItaloFernando88,12720,920399436022517760,Portuguese,Brazil,False,106,920399436022517760.png,0,352,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.272113,0.283873,0,0,0,0,0,0.000261,0,0.000018,0,0,0
12721,cadeirasapinho0,12721,920409796490260480,Portuguese,Brazil,False,203,920409796490260480.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12722,jesseSeeEm,12722,920468070774263808,English,Undefined_(English),False,1218,920468070774263808.png,0,383,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.297597,0.313729,0,0,0,0,0,0.002123,0,0.000018,0,0,0
12723,hummyeonbird,12723,92060107,English,Brazil,False,619,92060107.png,0,369,523,0,0,0,0,0,11,11,0,12,12,0,0,7,0.315377,0.338815,0,0,0,0,0,0.005119,0.145455,0.000018,0.109091,0,0
12724,timerzerado,12724,920739167482589184,Portuguese,Undefined_(Portuguese),False,70,920739167482589184.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12725,julianajmarcal,12725,920767135,English,Undefined_(English),False,334,920767135.png,0,290,12,0,0,0,0,0,1,1,0,1,1,0,0,7,0.269606,0.280405,0,0,0,0,0,0.000377,0,0.000018,0,0,0
12726,tecosta777,12726,92091884,Portuguese,Brazil,False,212,92091884.png,0,30,469,0,0,0,0,0,1,1,0,2,2,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12727,HappyBulbasaur,12727,920957704096698373,Portuguese,Brazil,False,32,920957704096698373.png,0,326,23,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000027,0,0.000018,0,0,0
12728,ingridssaura,12728,9210382,English,Brazil,False,392,9210382.png,0,521,28,0,0,0,0,0,1,1,0,1,1,0,0,9,0.187149,0.192274,0,0,0,0,0,0.000006,0,0.000018,0,0,0
12729,PATH0L0GlC,12729,921120720415059968,English,Finland,False,295,921120720415059968.png,0,21,24,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000454,0,0.000018,0,0,0
12730,dragonsreach_,12730,921185579064352769,Portuguese,Undefined_(Portuguese),False,25,921185579064352769.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12731,EmiTheRed,12731,921195031742074880,Portuguese,Brazil,False,140,921195031742074880.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12732,saudementalbr,12732,92127982,English,Brazil,False,1392,92127982.png,0,366,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
12733,SigaPlayPlus,12733,921344216948756481,Unavailable_Lang_(Restricted),Unavailable_Country_(Restricted),False,403531,921344216948756481.png,0,608,348,1,0.000074,0.000074,0.000074,1,0,1,1,0,1,4473,0.000174,0,0,0,0,0,0,0,0,0,0,0.000033,0,0.000219,0
12734,Sketchy_raptor,12734,921434572340056064,Unavailable_Lang_(Restricted),Unavailable_Country_(Restricted),False,7979,921434572340056064.png,0,208,523,1,0.000074,0.836771,0.197103,1,0,1,1,0,1,11396,0.000445,0,0,0,0,0,0,0,0.000417,0,0,0.000022,0,0.000483,0
12735,KayanLimas,12735,921497201322483712,Portuguese,Brazil,False,756,921497201322483712.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12736,batmaftw,12736,92153323,English,Undefined_(English),False,277,92153323.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12737,ProfCarvalho321,12737,921565494200684545,Portuguese,Brazil,False,218,921565494200684545.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12738,tantotupiassu,12738,92164762,Portuguese,Brazil,False,174368,92164762.png,0,239,34,0,0,0,0,0,1,1,0,1,1,0,0,8,0.243878,0.255259,0,0,0,0,0,0.000439,0,0.000018,0,0,0
12739,magalhaeslmd,12739,92180363,English,Brazil,False,237,92180363.png,0,290,12,0,0,0,0,0,1,1,0,1,1,0,0,7,0.269606,0.280405,0,0,0,0,0,0.000377,0,0.000018,0,0,0
12740,marvelromania,12740,921878777663193088,English,Undefined_(English),False,11588,921878777663193088.png,0,521,28,0,0,0,0,0,2,2,0,2,2,0,0,7,0.272958,0.286099,0,0,0,0,0,0.001602,0,0.000018,0,0,0
12741,MoString,12741,92198466,Unavailable_Lang_(Restricted),Unavailable_Country_(Restricted),False,10245,92198466.png,0,30,28,1,0.000074,0.000074,0.000074,1,0,1,1,0,1,12273,0.000479,0,0,0,0,0,0,0,0.000228,0,0,0.000023,0,0.000219,0
12742,mariatoniar,12742,922056589,Portuguese,Brazil,False,591,922056589.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12743,ghostblueboo,12743,922171255217942534,English,Undefined_(English),False,1017,922171255217942534.png,0,218,28,0,0,0,0,0,8,8,0,9,9,0,0,6,0.359777,0.391994,0,0,0,0,0,0.019932,0.285714,0.000018,0.196429,0,0
12744,jerinbela,12744,922181815514927105,Portuguese,Undefined_(Portuguese),False,1035,922181815514927105.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12745,yassvallim,12745,922251371155423235,Portuguese,Undefined_(Portuguese),False,280,922251371155423235.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12746,_Adrivs,12746,922395887661445121,English,Undefined_(English),False,31,922395887661445121.png,0,595,24,0,0,0,0,0,1,1,0,1,1,0,0,7,0.264079,0.276454,0,0,0,0,0,0.000359,0,0.000018,0,0,0
12747,4talesa,12747,92241255,Portuguese,Brazil,False,241,92241255.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12748,yuricosta342,12748,922448199327076352,Portuguese,Undefined_(Portuguese),False,194,922448199327076352.png,0,167,469,0,0,0,0,0,1,1,0,1,1,0,0,7,0.287586,0.302411,0,0,0,0,0,0.000701,0,0.000018,0,0,0
12749,nahahah_a,12749,922586577955643394,Portuguese,Undefined_(Portuguese),False,83,922586577955643394.png,0,383,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.297597,0.313729,0,0,0,0,0,0.002123,0,0.000018,0,0,0
12750,carlizinea,12750,922909142532218880,English,Undefined_(English),False,182,922909142532218880.png,0,489,28,0,0,0,0,0,2,2,0,2,2,0,0,7,0.276712,0.289722,0,0,0,0,0,0.000444,0,0.000018,0,0,0
12751,fefefuracation,12751,922935072931631104,Portuguese,Brazil,False,176,922935072931631104.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12752,Araujooot,12752,923237349441593344,Portuguese,Undefined_(Portuguese),False,202,923237349441593344.png,0,285,34,0,0,0,0,0,1,1,0,2,2,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12753,shitIordsupreme,12753,923326776163565568,English,Undefined_(English),False,287,923326776163565568.png,0,154,24,0,0,0,0,0,1,1,0,1,1,0,0,8,0.221306,0.228395,0,0,0,0,0,0.000352,0,0.000018,0,0,0
12754,Dolce_and_Gold,12754,923402097114132481,Portuguese,Brazil,False,86,923402097114132481.png,0,367,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
12755,dianxiachan,12755,923688475567804416,Portuguese,Undefined_(Portuguese),False,182,923688475567804416.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12756,gabicgalhardo,12756,923859762449715200,Portuguese,Undefined_(Portuguese),False,76,923859762449715200.png,0,41,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.301028,0.316593,0,0,0,0,0,0.000522,0,0.000018,0,0,0
12757,Predoli,12757,923923984957280258,English,Brazil,False,215,923923984957280258.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12758,Ju_reginacc,12758,923951852911316998,English,Brazil,False,12,923951852911316998.png,0,124,469,0,0,0,0,0,1,1,0,1,1,0,0,7,0.26663,0.280129,0,0,0,0,0,0.000003,0,0.000018,0,0,0
12759,tullafontes,12759,923973356575248385,Portuguese,United States,False,127,923973356575248385.png,0,250,34,0,0,0,0,0,1,1,0,1,1,0,0,8,0.244557,0.256294,0,0,0,0,0,0.000517,0,0.000018,0,0,0
12760,Mozenrath1981,12760,924067558520774656,Portuguese,Brazil,False,38,924067558520774656.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12761,istefanycu,12761,924069493487341587,Portuguese,Undefined_(Portuguese),False,1335,924069493487341587.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12762,CONI_NANA,12762,924249522447974401,Spanish,Undefined_(Spanish),False,511,924249522447974401.png,0,841,543,0,0,0,0,0,1,1,0,1,1,0,0,7,0.263646,0.275764,0,0,0,0,0,0.000313,0,0.000018,0,0,0
12763,BRINAWAKE,12763,924265143797764098,Portuguese,Undefined_(Portuguese),False,604,924265143797764098.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12764,cecililiu,12764,924803388029702144,Portuguese,Brazil,False,70,924803388029702144.png,0,325,469,3,0.000223,0.836697,0.196408,3,2,5,3,2,5,32552,0.00127,6,0.35847,0.388342,217.14341,0,0,0,0.000966,0.01477,0.5,0.000034,0.3,0.001425,0
12765,leao_cecilia,12765,924987108896493568,Portuguese,Brazil,False,516,924987108896493568.png,0,8,34,0,0,0,0,0,1,1,0,1,1,0,0,9,0.187101,0.192093,0,0,0,0,0,0.000333,0,0.000018,0,0,0
12766,miniparede,12766,925093874095349763,Portuguese,Brazil,False,851,925093874095349763.png,0,217,457,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270134,0.281268,0,0,0,0,0,0.000227,0,0.000018,0,0,0
12767,ambopteryxx,12767,925125133081239552,English,Undefined_(English),False,36,925125133081239552.png,0,21,24,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000454,0,0.000018,0,0,0
12768,anasuinarcisos,12768,925144609818374144,English,Undefined_(English),False,338,925144609818374144.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12769,Rafa_paleo,12769,925314690548453376,Spanish,Spain,False,774,925314690548453376.png,0,276,23,1,0.000074,0.000074,0.000074,2,10,12,2,10,12,8554,0.000334,7,0.331505,0.361112,14.153968,0,0,0,0.000011,0.002928,0.222222,0.000025,0.190909,0.000449,0
12770,PaleoJZ,12770,925383766549282816,English,India,False,585,925383766549282816.png,0,290,12,0,0,0,0,0,1,1,0,1,1,0,0,7,0.269606,0.280405,0,0,0,0,0,0.000377,0,0.000018,0,0,0
12771,GeorgeLimaBR,12771,92568390,Portuguese,Brazil,False,1077,92568390.png,0,783,7,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000199,0,0.000018,0,0,0
12772,ImperadoReal,12772,925921051011362816,English,Undefined_(English),False,29,925921051011362816.png,0,375,469,0,0,0,0,0,6,6,0,7,7,0,0,6,0.358841,0.390269,0,0,0,0,0,0.016498,0.6,0.000018,0.4,0,0
12773,siqueiralary_,12773,925923410,Portuguese,Serbia,False,467,925923410.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12774,nath_alyz,12774,926247414993948674,Portuguese,Undefined_(Portuguese),False,408,926247414993948674.png,0,30,469,0,0,0,0,0,2,2,0,3,3,0,0,6,0.35791,0.387681,0,0,0,0,0,0.014482,1,0.000018,1,0,0
12775,mabeImunroe,12775,926274697,Portuguese,Undefined_(Portuguese),False,2426,926274697.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12776,BrackDilan,12776,926787227526373377,Portuguese,Brazil,False,126,926787227526373377.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12777,sorvete_com_mel,12777,926859093654024193,Portuguese,Undefined_(Portuguese),False,104,926859093654024193.png,0,211,34,0,0,0,0,0,1,1,0,1,1,0,0,7,0.264875,0.277489,0,0,0,0,0,0.000303,0,0.000018,0,0,0
12778,505leinad,12778,926859489248235520,Portuguese,Brazil,False,206,926859489248235520.png,0,217,457,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270134,0.281268,0,0,0,0,0,0.000227,0,0.000018,0,0,0
12779,mechamade2reais,12779,926896155077828608,Portuguese,Brazil,False,1587,926896155077828608.png,0,239,34,0,0,0,0,0,3,3,0,3,3,0,0,6,0.360179,0.390442,0,0,0,0,0,0.017771,0,0.000018,0,0,0
12780,Brefin,12780,92690128,English,United States,False,418,92690128.png,0,799,24,0,0,0,0,0,1,1,0,1,1,0,0,7,0.272496,0.284891,0,0,0,0,0,0.000429,0,0.000018,0,0,0
12781,Joli4nah,12781,926903403858595840,Portuguese,Brazil,False,119,926903403858595840.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12782,sergiossauro,12782,926993967564062721,Portuguese,Brazil,False,340,926993967564062721.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12783,ifhychurros,12783,927024210077278208,Portuguese,Undefined_(Portuguese),False,76,927024210077278208.png,0,217,457,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270134,0.281268,0,0,0,0,0,0.000227,0,0.000018,0,0,0
12784,Suspended_User,12784,927235617485967360,Portuguese,Undefined_(Portuguese),Suspended_User,Suspended_User,default_profile_bigger.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12785,131andonly,12785,92744645,English,Undefined_(English),False,535,92744645.png,0,285,28,0,0,0,0,0,2,2,0,2,2,0,0,10,0.15805,0.162758,0,0,0,0,0,0.003369,0,0.000018,0,0,0
12786,francystrack,12786,92745379,Portuguese,Brazil,False,804,92745379.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12787,Suspended_User,12787,927663862392016898,Portuguese,Brazil,Suspended_User,Suspended_User,default_profile_bigger.png,0,178,34,0,0,0,0,0,2,2,0,2,2,0,0,7,0.317659,0.336831,0,0,0,0,0,0.00014,0,0.000018,0,0,0
12788,Ming_tfk27,12788,927943222294470656,English,United Kingdom,False,636,927943222294470656.png,0,175,523,0,0,0,0,0,1,1,0,1,1,0,0,8,0.231544,0.240369,0,0,0,0,0,0.000336,0,0.000018,0,0,0
12789,lhhonorio,12789,928016298,Portuguese,Brazil,False,216,928016298.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12790,ScarlettSunniva,12790,928122392181985282,Portuguese,Brazil,False,923,928122392181985282.png,0,107,543,0,0,0,0,0,2,2,0,2,2,0,0,7,0.284034,0.298805,0,0,0,0,0,0.000205,0,0.000018,0,0,0
12791,Flygon_Cumbiero,12791,928128171626717184,English,Guatemala,False,761,928128171626717184.png,0,74,24,0,0,0,0,0,1,1,0,1,1,0,0,8,0.220347,0.228172,0,0,0,0,0,0.000163,0,0.000018,0,0,0
12792,elenavherrera,12792,928252584,Portuguese,Undefined_(Portuguese),False,1877,928252584.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12793,_cblsa,12793,928343928323084288,Portuguese,Undefined_(Portuguese),False,350,928343928323084288.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12794,ochatodeplantao,12794,928414050287063040,Portuguese,Brazil,False,423,928414050287063040.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12795,kkiryuuin,12795,928617821105524739,English,Brazil,False,191,928617821105524739.png,0,717,457,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.282389,0,0,0,0,0,0.00039,0,0.000018,0,0,0
12796,jairdbc,12796,928634107839631360,Portuguese,Undefined_(Portuguese),False,205,928634107839631360.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12797,luizchatao,12797,92868205,Latin,Isle of Man,False,1054,92868205.png,0,77,136,1,0.000074,0.000074,0.000074,1,1,2,1,1,2,10294,0.000402,1,1,1,1,0,0,0,0,0,0,0.000033,0,0.000219,0
12798,PabloSc82,12798,928724966253694977,English,Undefined_(English),False,314,928724966253694977.png,0,369,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271425,0.282527,0,0,0,0,0,0.000039,0,0.000018,0,0,0
12799,RobertoCinza,12799,928749914003263488,English,Undefined_(English),False,74,928749914003263488.png,0,290,12,0,0,0,0,0,1,1,0,1,1,0,0,7,0.269606,0.280405,0,0,0,0,0,0.000377,0,0.000018,0,0,0
12800,esther_silv4,12800,929080900398272512,Portuguese,Brazil,False,43,929080900398272512.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12801,taegixstan,12801,929386013042139138,Portuguese,Spain,False,2353,929386013042139138.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12802,exruivadotchan,12802,929424514370408449,Portuguese,Undefined_(Portuguese),False,139,929424514370408449.png,0,8,34,0,0,0,0,0,1,1,0,1,1,0,0,9,0.187101,0.192093,0,0,0,0,0,0.000333,0,0.000018,0,0,0
12803,JulioScarm,12803,929505935697031168,Portuguese,Undefined_(Portuguese),False,105,929505935697031168.png,0,370,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
12804,meirolaaa,12804,929521835548532736,Portuguese,Brazil,False,277,929521835548532736.png,0,64,60,0,0,0,0,0,1,1,0,1,1,0,0,7,0.263718,0.275937,0,0,0,0,0,0.000376,0,0.000018,0,0,0
12805,santkkj,12805,929783554237763584,Portuguese,Undefined_(Portuguese),False,385,929783554237763584.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
12806,Giordanuu,12806,929877739129200642,Portuguese,Brazil,False,504,929877739129200642.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
12807,fergielixo,12807,930040208007090176,Portuguese,Brazil,False,241,930040208007090176.png,0,30,469,0,0,0,0,1,3,4,1,3,4,0,0,6,0.358043,0.387854,0,0,0,0,0,0.014826,1,0.000018,0.666667,0.000224,0
12808,bbhyunlights,12808,930118471165403136,Portuguese,Brazil,False,476,930118471165403136.png,0,95,28,0,0,0,0,0,1,1,0,1,1,0,0,7,0.272804,0.285409,0,0,0,0,0,0.001188,0,0.000018,0,0,0
12809,gobbi_felipe,12809,930170100287770624,Portuguese,Brazil,False,272,930170100287770624.png,0,30,469,0,0,0,0,0,2,2,0,4,4,0,0,6,0.368843,0.395462,0,0,0,0,0,0.0165,1,0.000018,1,0,0
12810,vikcetera,12810,93025586,Portuguese,Brazil,False,546,93025586.png,0,285,491,0,0,0,0,0,2,2,0,2,2,0,0,7,0.271501,0.283494,0,0,0,0,0,0.003769,0,0.000018,0,0,0
